ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
PEA0158,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0160,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0186,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0226,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0232,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0237,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PEA0316,GUSTSU,Gustavia,Gustavia superba,Lecythidaceae,0,PEA
PPSTRYPA1,STRYPA,Strychnos,panamensis,Loganiaceae,1,Panama Pacifico
PPSTRYPA2,STRYPA,Strychnos,panamensis,Loganiaceae,1,Panama Pacifico
PPSTRYPA3,STRYPA,Strychnos,panamensis,Loganiaceae,1,Panama Pacifico
PPSTRYPA4,STRYPA,Strychnos,panamensis,Loganiaceae,1,Panama Pacifico
PPSTRYPA5,STRYPA,Strychnos,panamensis,Loganiaceae,1,Panama Pacifico
PPSTRYPA6,STRYPA,Strychnos,panamensis,Loganiaceae,1,Panama Pacifico
PMSTRYPA1,STRYPA,Strychnos,panamensis,Loganiaceae,1,Metropolitano
PMSTRYPA2,STRYPA,Strychnos,panamensis,Loganiaceae,1,Metropolitano
PMSTRYPA3,STRYPA,Strychnos,panamensis,Loganiaceae,1,Metropolitano
PMSTRYPA4,STRYPA,Strychnos,panamensis,Loganiaceae,1,Metropolitano
PMSTRYPA5,STRYPA,Strychnos,panamensis,Loganiaceae,1,Metropolitano
PMSTRYPA6,STRYPA,Strychnos,panamensis,Loganiaceae,1,Metropolitano
BVSTRYPA1,STRYPA,Strychnos,panamensis,Loganiaceae,1,Buena Vista
BVSTRYPA2,STRYPA,Strychnos,panamensis,Loganiaceae,1,Buena Vista
BVSTRYPA3,STRYPA,Strychnos,panamensis,Loganiaceae,1,Buena Vista
BVSTRYPA4,STRYPA,Strychnos,panamensis,Loganiaceae,1,Buena Vista
BVSTRYPA5,STRYPA,Strychnos,panamensis,Loganiaceae,1,Buena Vista
BVSTRYPA6,STRYPA,Strychnos,panamensis,Loganiaceae,1,Buena Vista
PMMASCNE1,MASCNE,Mascagnia,ovatifolia,Malpighiaceae,1,Metropolitano
PMMASCNE2,MASCNE,Mascagnia,ovatifolia,Malpighiaceae,1,Metropolitano
PMMASCNE3,MASCNE,Mascagnia,ovatifolia,Malpighiaceae,1,Metropolitano
PMMASCNE4,MASCNE,Mascagnia,ovatifolia,Malpighiaceae,1,Metropolitano
PMMASCNE5,MASCNE,Mascagnia,ovatifolia,Malpighiaceae,1,Metropolitano
PMMASCNE6,MASCNE,Mascagnia,ovatifolia,Malpighiaceae,1,Metropolitano
OLHIRAFA1,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Oleoducto
OLHIRAFA2,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Oleoducto
OLHIRAFA3,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Oleoducto
OLHIRAFA4,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Oleoducto
OLHIRAFA5,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Oleoducto
OLHIRAFA6,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Oleoducto
SRBANICO1,BANICO,Banisteriopsis,cornifolia,Malpighiaceae,1,Santa Rita
SRBANICO2,BANICO,Banisteriopsis,cornifolia,Malpighiaceae,1,Santa Rita
SRBANICO3,BANICO,Banisteriopsis,cornifolia,Malpighiaceae,1,Santa Rita
SRBANICO4,BANICO,Banisteriopsis,cornifolia,Malpighiaceae,1,Santa Rita
SRBANICO5,BANICO,Banisteriopsis,cornifolia,Malpighiaceae,1,Santa Rita
SRBANICO6,BANICO,Banisteriopsis,cornifolia,Malpighiaceae,1,Santa Rita
BAR0175,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0195,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0196,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0197,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0311,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0316,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0320,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0370,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0409,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0411,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0413,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
BAR0417,HIRARE,Hiraea,Hiraea reclinata,Malpighiaceae,1,BAR
